Test File,Rules,Lits,Run,Report,Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
synth_L200_r001000.in,1000,200000,3,wall,100.0,545743833,1,,,,,,total
synth_L200_r001000.in,1000,200000,3,nvtx_pushpop_sum,100.0,243987,1,243987.0,243987.0,243987,243987,0.0,:fixpoint
synth_L200_r001000.in,1000,200000,3,nvtx_sum,100.0,243987,1,243987.0,243987.0,243987,243987,0.0,PushPop,:fixpoint
synth_L200_r001000.in,1000,200000,3,cuda_gpu_kern_sum,100.0,83967,1,83967.0,83967.0,83967,83967,0.0,"kernel(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L200_r002000.in,2000,400000,1,wall,100.0,535415926,1,,,,,,total
synth_L200_r002000.in,2000,400000,1,nvtx_pushpop_sum,100.0,320340,1,320340.0,320340.0,320340,320340,0.0,:fixpoint
synth_L200_r002000.in,2000,400000,1,nvtx_sum,100.0,320340,1,320340.0,320340.0,320340,320340,0.0,PushPop,:fixpoint
synth_L200_r002000.in,2000,400000,1,cuda_gpu_kern_sum,100.0,141983,1,141983.0,141983.0,141983,141983,0.0,"kernel(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L200_r002000.in,2000,400000,2,wall,100.0,610412020,1,,,,,,total
synth_L200_r002000.in,2000,400000,2,nvtx_pushpop_sum,100.0,297178,1,297178.0,297178.0,297178,297178,0.0,:fixpoint
synth_L200_r002000.in,2000,400000,2,nvtx_sum,100.0,297178,1,297178.0,297178.0,297178,297178,0.0,PushPop,:fixpoint
synth_L200_r002000.in,2000,400000,2,cuda_gpu_kern_sum,100.0,138879,1,138879.0,138879.0,138879,138879,0.0,"kernel(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L200_r002000.in,2000,400000,3,wall,100.0,623400067,1,,,,,,total
synth_L200_r002000.in,2000,400000,3,nvtx_pushpop_sum,100.0,379350,1,379350.0,379350.0,379350,379350,0.0,:fixpoint
synth_L200_r002000.in,2000,400000,3,nvtx_sum,100.0,379350,1,379350.0,379350.0,379350,379350,0.0,PushPop,:fixpoint
synth_L200_r002000.in,2000,400000,3,cuda_gpu_kern_sum,100.0,141023,1,141023.0,141023.0,141023,141023,0.0,"kernel(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L200_r004000.in,4000,800000,1,wall,100.0,654587992,1,,,,,,total
synth_L200_r004000.in,4000,800000,1,nvtx_pushpop_sum,100.0,441208,1,441208.0,441208.0,441208,441208,0.0,:fixpoint
synth_L200_r004000.in,4000,800000,1,nvtx_sum,100.0,441208,1,441208.0,441208.0,441208,441208,0.0,PushPop,:fixpoint
synth_L200_r004000.in,4000,800000,1,cuda_gpu_kern_sum,100.0,279485,1,279485.0,279485.0,279485,279485,0.0,"kernel(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L200_r004000.in,4000,800000,2,wall,100.0,715087956,1,,,,,,total
synth_L200_r004000.in,4000,800000,2,nvtx_pushpop_sum,100.0,512480,1,512480.0,512480.0,512480,512480,0.0,:fixpoint
synth_L200_r004000.in,4000,800000,2,nvtx_sum,100.0,512480,1,512480.0,512480.0,512480,512480,0.0,PushPop,:fixpoint
