Test File,Rules,Lits,Run,Report,Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
synth_L008_r001000.in,1000,8000,1,cuda_gpu_kern_sum,93.4,38656,1,38656.0,38656.0,38656,38656,0.0,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L008_r001000.in,1000,8000,1,cuda_gpu_kern_sum,6.6,2752,1,2752.0,2752.0,2752,2752,0.0,"void init_sums_kernel<(int)16>(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L008_r001000.in,1000,8000,2,wall,100.0,439605113,1,,,,,,total
synth_L008_r001000.in,1000,8000,2,nvtx_pushpop_sum,87.5,524863,1,524863.0,524863.0,524863,524863,0.0,:fixpoint
synth_L008_r001000.in,1000,8000,2,nvtx_pushpop_sum,12.5,75162,1,75162.0,75162.0,75162,75162,0.0,:build_reverse_tables
synth_L008_r001000.in,1000,8000,2,nvtx_sum,87.5,524863,1,524863.0,524863.0,524863,524863,0.0,PushPop,:fixpoint
synth_L008_r001000.in,1000,8000,2,nvtx_sum,12.5,75162,1,75162.0,75162.0,75162,75162,0.0,PushPop,:build_reverse_tables
synth_L008_r001000.in,1000,8000,2,cuda_gpu_kern_sum,93.3,38528,1,38528.0,38528.0,38528,38528,0.0,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L008_r001000.in,1000,8000,2,cuda_gpu_kern_sum,6.7,2784,1,2784.0,2784.0,2784,2784,0.0,"void init_sums_kernel<(int)16>(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L008_r001000.in,1000,8000,3,wall,100.0,506729972,1,,,,,,total
synth_L008_r001000.in,1000,8000,3,nvtx_pushpop_sum,84.3,516249,1,516249.0,516249.0,516249,516249,0.0,:fixpoint
synth_L008_r001000.in,1000,8000,3,nvtx_pushpop_sum,15.7,96207,1,96207.0,96207.0,96207,96207,0.0,:build_reverse_tables
synth_L008_r001000.in,1000,8000,3,nvtx_sum,84.3,516249,1,516249.0,516249.0,516249,516249,0.0,PushPop,:fixpoint
synth_L008_r001000.in,1000,8000,3,nvtx_sum,15.7,96207,1,96207.0,96207.0,96207,96207,0.0,PushPop,:build_reverse_tables
synth_L008_r001000.in,1000,8000,3,cuda_gpu_kern_sum,93.3,38464,1,38464.0,38464.0,38464,38464,0.0,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L008_r001000.in,1000,8000,3,cuda_gpu_kern_sum,6.7,2752,1,2752.0,2752.0,2752,2752,0.0,"void init_sums_kernel<(int)16>(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L008_r002000.in,2000,16000,1,wall,100.0,438518499,1,,,,,,total
synth_L008_r002000.in,2000,16000,1,nvtx_pushpop_sum,75.0,533972,1,533972.0,533972.0,533972,533972,0.0,:fixpoint
synth_L008_r002000.in,2000,16000,1,nvtx_pushpop_sum,25.0,177834,1,177834.0,177834.0,177834,177834,0.0,:build_reverse_tables
synth_L008_r002000.in,2000,16000,1,nvtx_sum,75.0,533972,1,533972.0,533972.0,533972,533972,0.0,PushPop,:fixpoint
synth_L008_r002000.in,2000,16000,1,nvtx_sum,25.0,177834,1,177834.0,177834.0,177834,177834,0.0,PushPop,:build_reverse_tables
synth_L008_r002000.in,2000,16000,1,cuda_gpu_kern_sum,94.0,46976,1,46976.0,46976.0,46976,46976,0.0,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L008_r002000.in,2000,16000,1,cuda_gpu_kern_sum,6.0,2976,1,2976.0,2976.0,2976,2976,0.0,"void init_sums_kernel<(int)16>(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L008_r002000.in,2000,16000,2,wall,100.0,501579827,1,,,,,,total
synth_L008_r002000.in,2000,16000,2,nvtx_pushpop_sum,70.5,526503,1,526503.0,526503.0,526503,526503,0.0,:fixpoint
synth_L008_r002000.in,2000,16000,2,nvtx_pushpop_sum,29.5,220065,1,220065.0,220065.0,220065,220065,0.0,:build_reverse_tables
synth_L008_r002000.in,2000,16000,2,nvtx_sum,70.5,526503,1,526503.0,526503.0,526503,526503,0.0,PushPop,:fixpoint
synth_L008_r002000.in,2000,16000,2,nvtx_sum,29.5,220065,1,220065.0,220065.0,220065,220065,0.0,PushPop,:build_reverse_tables
synth_L008_r002000.in,2000,16000,2,cuda_gpu_kern_sum,94.0,46560,1,46560.0,46560.0,46560,46560,0.0,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L008_r002000.in,2000,16000,2,cuda_gpu_kern_sum,6.0,2976,1,2976.0,2976.0,2976,2976,0.0,"void init_sums_kernel<(int)16>(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L008_r002000.in,2000,16000,3,wall,100.0,508347641,1,,,,,,total
synth_L008_r002000.in,2000,16000,3,nvtx_pushpop_sum,71.9,612414,1,612414.0,612414.0,612414,612414,0.0,:fixpoint
synth_L008_r002000.in,2000,16000,3,nvtx_pushpop_sum,28.1,239740,1,239740.0,239740.0,239740,239740,0.0,:build_reverse_tables
synth_L008_r002000.in,2000,16000,3,nvtx_sum,71.9,612414,1,612414.0,612414.0,612414,612414,0.0,PushPop,:fixpoint
synth_L008_r002000.in,2000,16000,3,nvtx_sum,28.1,239740,1,239740.0,239740.0,239740,239740,0.0,PushPop,:build_reverse_tables
synth_L008_r002000.in,2000,16000,3,cuda_gpu_kern_sum,94.1,47519,1,47519.0,47519.0,47519,47519,0.0,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
