Test File,Rules,Lits,Run,Report,Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
synth_L008_r002000.in,2000,16000,3,nvtx_sum,22.9,179220,1,179220.0,179220.0,179220,179220,0.0,PushPop,:build_reverse_tables
synth_L008_r002000.in,2000,16000,3,cuda_gpu_kern_sum,52.2,21312,4,5328.0,6064.0,2464,6720,1934.6,"update_sums_kernel(const int *, int, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *)"
synth_L008_r002000.in,2000,16000,3,cuda_gpu_kern_sum,40.5,16512,5,3302.4,3264.0,2944,3776,302.2,"void deduce_kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L008_r002000.in,2000,16000,3,cuda_gpu_kern_sum,7.3,2976,1,2976.0,2976.0,2976,2976,0.0,"void init_sums_kernel<(int)16>(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L008_r004000.in,4000,32000,1,wall,100.0,437251143,1,,,,,,total
synth_L008_r004000.in,4000,32000,1,nvtx_pushpop_sum,62.5,598742,1,598742.0,598742.0,598742,598742,0.0,:fixpoint
synth_L008_r004000.in,4000,32000,1,nvtx_pushpop_sum,37.5,358769,1,358769.0,358769.0,358769,358769,0.0,:build_reverse_tables
synth_L008_r004000.in,4000,32000,1,nvtx_sum,62.5,598742,1,598742.0,598742.0,598742,598742,0.0,PushPop,:fixpoint
synth_L008_r004000.in,4000,32000,1,nvtx_sum,37.5,358769,1,358769.0,358769.0,358769,358769,0.0,PushPop,:build_reverse_tables
synth_L008_r004000.in,4000,32000,1,cuda_gpu_kern_sum,54.0,24896,4,6224.0,7344.0,2432,7776,2537.8,"update_sums_kernel(const int *, int, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *)"
synth_L008_r004000.in,4000,32000,1,cuda_gpu_kern_sum,38.5,17760,5,3552.0,3552.0,3040,4064,362.7,"void deduce_kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L008_r004000.in,4000,32000,1,cuda_gpu_kern_sum,7.5,3456,1,3456.0,3456.0,3456,3456,0.0,"void init_sums_kernel<(int)16>(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L008_r004000.in,4000,32000,2,wall,100.0,530063481,1,,,,,,total
synth_L008_r004000.in,4000,32000,2,nvtx_pushpop_sum,62.9,588437,1,588437.0,588437.0,588437,588437,0.0,:fixpoint
synth_L008_r004000.in,4000,32000,2,nvtx_pushpop_sum,37.1,347076,1,347076.0,347076.0,347076,347076,0.0,:build_reverse_tables
synth_L008_r004000.in,4000,32000,2,nvtx_sum,62.9,588437,1,588437.0,588437.0,588437,588437,0.0,PushPop,:fixpoint
synth_L008_r004000.in,4000,32000,2,nvtx_sum,37.1,347076,1,347076.0,347076.0,347076,347076,0.0,PushPop,:build_reverse_tables
synth_L008_r004000.in,4000,32000,2,cuda_gpu_kern_sum,53.9,24992,4,6248.0,7376.0,2432,7808,2553.0,"update_sums_kernel(const int *, int, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *)"
synth_L008_r004000.in,4000,32000,2,cuda_gpu_kern_sum,38.6,17888,5,3577.6,3584.0,3040,4064,363.0,"void deduce_kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L008_r004000.in,4000,32000,2,cuda_gpu_kern_sum,7.5,3488,1,3488.0,3488.0,3488,3488,0.0,"void init_sums_kernel<(int)16>(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L008_r004000.in,4000,32000,3,wall,100.0,518631699,1,,,,,,total
synth_L008_r004000.in,4000,32000,3,nvtx_pushpop_sum,62.6,603552,1,603552.0,603552.0,603552,603552,0.0,:fixpoint
synth_L008_r004000.in,4000,32000,3,nvtx_pushpop_sum,37.4,361010,1,361010.0,361010.0,361010,361010,0.0,:build_reverse_tables
